MOVE_TYPE,MOVE_TYPE_DETAIL,FROM_LOCATION,TO_LOCATION,EMP_ID,START_TIME,END_TIME,GOAL
RETURNS PUTAWAY,RETURNS PUTAWAY,A3-159-L-504-2580-60,C22-259-R-5160-3960-0,Emp-6,20180826223415,20180826224115,20180826224115
REPLEN,PUTAWAY,A9-35-R-1872-948-0,B2Y-R-5160-1944-60,Emp-2,20180826223542,20180826223942,20180826224042
PUTAWAY,SLOT CHANGE,C31-213-L-7212-3336-0,A4-209-R-732-3276-72,Emp-2,20180826223709,20180826224409,20180826224209
REPLEN OVERFLOW,SLAMS DUNK,A10-36-R-2100-960-0,C35-240-R-8124-3732-60,Emp-9,20180826223836,20180826224436,20180826224736
REPLEN,REPLEN,B2Y-R-5100-1944-84,C28-141-L-6528-2364-12,Emp-8,20180826224003,20180826224203,20180826224803
REPLEN,REPLEN,B17-155-L-3972-2532-84,B13-135-R-3060-2292-72,Emp-5,20180826224130,20180826224330,20180826224830
MOVE TO DOOR,SLAMS DUNK,C40-177-R-9264-2796-72,DR-D01,Emp-6,20180826224257,20180826224457,20180826224757
REPLEN,SLOT CHANGE,A2-219-L-276-3444-48,A1-3-R-48-360-60,Emp-2,20180826224424,20180826224624,20180826224924
PUTAWAY,SLOT CHANGE,A6-165-L-1188-2652-0,C30-206-L-6984-3216-60,Emp-4,20180826224551,20180826225351,20180826225051
MOVE TO DOOR,SLAMS DUNK,A10-159-L-2100-2580-0,DR-D08,Emp-9,20180826224718,20180826224918,20180826225318
REPLEN OVERFLOW,SLOT CHANGE,A2-27-R-276-852-0,B17-189-L-3972-2940-84,Emp-10,20180826224845,20180826225245,20180826225345
PUTAWAY,SLAMS DUNK,A5-145-R-960-2412-0,C29-238-R-6756-3708-12,Emp-10,20180826225012,20180826225112,20180826225812
REPLEN OVERFLOW,REPLEN,A2-14-L-276-624-0,B16-238-L-3744-3708-60,Emp-10,20180826225139,20180826230039,20180826230139
REPLEN,REPLEN,A7-195-L-1416-3048-48,C30-195-L-6984-3048-0,Emp-3,20180826225306,20180826225506,20180826225806
REPLEN,SLOT CHANGE,C36-199-R-8352-3108-60,A7-206-R-1416-3216-48,Emp-8,20180826225433,20180826230133,20180826230433
REPLEN OVERFLOW,SLOT CHANGE,C28-234-R-6528-3660-12,A1-4-L-48-408-60,Emp-10,20180826225600,20180826230100,20180826230100
REPLEN OVERFLOW,REPLEN,C33-245-R-7668-3792-60,B21-203-R-4884-3168-36,Emp-7,20180826225727,20180826230427,20180826230727
MOVE TO DOOR,REPLEN,A2-3-L-276-360-60,DR-D11,Emp-7,20180826225854,20180826230254,20180826230854
PUTAWAY,SLOT CHANGE,A3-184-L-504-2880-0,C2Y-R-6540-1944-60,Emp-2,20180826230021,20180826230921,20180826230821
REPLEN OVERFLOW,REPLEN,B21-231-R-4884-3624-60,A5-101-R-960-1836-60,Emp-10,20180826230148,20180826230648,20180826231148
MOVE TO DOOR,REPLEN,C38-127-R-8808-2196-72,DR-D60,Emp-3,20180826230315,20180826230715,20180826231015
MOVE TO DOOR,PUTAWAY,C42-209-L-9720-3276-48,DR-D07,Emp-1,20180826230442,20180826231042,20180826231042
MOVE TO DOOR,PUTAWAY,C26-219-R-6072-3444-0,DR-D22,Emp-10,20180826230609,20180826231109,20180826231309
PUTAWAY,REPLEN,C41-195-R-9492-3048-0,B19-199-L-4428-3108-0,Emp-9,20180826230736,20180826231036,20180826231436
PUTAWAY,SLOT CHANGE,C37-165-R-8580-2652-0,A8-100-R-1644-1824-0,Emp-3,20180826230903,20180826231603,20180826231803
REPLEN OVERFLOW,REPLEN,B18-245-R-4200-3792-0,C40-193-R-9264-3012-72,Emp-8,20180826231030,20180826231530,20180826231730
REPLEN,PUTAWAY,A4-98-R-732-1800-0,B21-213-R-4884-3336-60,Emp-3,20180826231157,20180826231657,20180826231957
MOVE TO DOOR,SLAMS DUNK,A10-54-L-2100-1212-0,DR-D15,Emp-4,20180826231324,20180826232124,20180826232024
RETURNS PUTAWAY,RETURNS PUTAWAY,A7-29-R-1416-876-0,C32-235-R-7440-3672-0,Emp-3,20180826231451,20180826232051,20180826231951
REPLEN OVERFLOW,PUTAWAY,B19-191-R-4428-2988-0,C27-217-R-6300-3396-36,Emp-4,20180826231618,20180826232318,20180826232318
PUTAWAY,PUTAWAY,B15-240-L-3516-3732-84,B16-238-R-3744-3708-60,Emp-8,20180826231745,20180826232145,20180826232645
RETURNS PUTAWAY,RETURNS PUTAWAY,C32-235-L-7440-3672-0,A9-140-L-1872-2352-84,Emp-4,20180826231912,20180826232112,20180826232512
PUTAWAY,SLOT CHANGE,A1-28-R-48-864-0,B21-206-L-4884-3216-60,Emp-9,20180826232039,20180826233039,20180826232939
REPLEN,REPLEN,B14-227-R-3288-3564-0,C22-213-L-5160-3336-0,Emp-6,20180826232206,20180826232906,20180826233106
REPLEN OVERFLOW,REPLEN,A11-173-L-2328-2748-0,C31-170-R-7212-2712-0,Emp-7,20180826232333,20180826232633,20180826233233
PUTAWAY,SLAMS DUNK,B13-233-R-3060-3648-96,C32-170-L-7440-2712-60,Emp-5,20180826232500,20180826233100,20180826233200
REPLEN,SLAMS DUNK,B13-261-R-3060-3984-48,B15-179-R-3516-2820-84,Emp-10,20180826232627,20180826233327,20180826233327
PUTAWAY,SLAMS DUNK,C34-238-L-7896-3708-72,A6-202-R-1188-3156-48,Emp-7,20180826232754,20180826233454,20180826233554
REPLEN,SLAMS DUNK,C39-124-R-9036-2148-72,B17-259-L-3972-3960-84,Emp-5,20180826232921,20180826233621,20180826233621
RETURNS PUTAWAY,RETURNS PUTAWAY,A8-134-R-1644-2280-60,A1-216-R-48-3384-72,Emp-9,20180826233048,20180826233648,20180826233848
MOVE TO DOOR,REPLEN,C31-240-R-7212-3732-60,DR-D305,Emp-10,20180826233215,20180826233815,20180826233715
REPLEN OVERFLOW,PUTAWAY,A1Y-L-1260-0-84,B2Y-R-3216-1944-60,Emp-4,20180826233342,20180826233742,20180826234342
PUTAWAY,PUTAWAY,C32-179-R-7440-2820-0,A4-8-L-732-516-60,Emp-9,20180826233509,20180826234109,20180826234509
MOVE TO DOOR,SLAMS DUNK,C42-179-L-9720-2820-0,DR-D25,Emp-1,20180826233636,20180826233736,20180826234236
REPLEN OVERFLOW,REPLEN,A10-83-R-2100-1596-84,C23-127-R-5364-2196-0,Emp-6,20180826233803,20180826234303,20180826234803
MOVE TO DOOR,PUTAWAY,C35-195-R-8124-3048-60,DR-D18,Emp-7,20180826233930,20180826234830,20180826234430
REPLEN OVERFLOW,SLAMS DUNK,A7-51-R-1416-1164-60,C27-203-L-6300-3168-0,Emp-3,20180826234057,20180826234557,20180826235057
PUTAWAY,SLAMS DUNK,B19-195-R-4428-3048-0,A6-59-R-1188-1284-60,Emp-9,20180826234224,20180826235224,20180826234924
MOVE TO DOOR,SLOT CHANGE,C38-154-R-8808-2520-12,DR-D11,Emp-3,20180826234351,20180826235251,20180826234951
RETURNS PUTAWAY,RETURNS PUTAWAY,A4-162-L-732-2616-0,C31-132-L-7212-2256-0,Emp-1,20180826234518,20180826235518,20180826235018
MOVE TO DOOR,REPLEN,B20-165-R-4656-2652-0,DR-D31,Emp-4,20180826234645,20180826235045,20180826235345
REPLEN,PUTAWAY,C27-219-L-6300-3444-0,A1Y-L-1656-0-60,Emp-10,20180826234812,20180826235812,20180826235412
PUTAWAY,REPLEN,C30-209-L-6984-3276-60,A1Y-L-348-0-60,Emp-10,20180826234939,20180826235439,20180826235539
RETURNS PUTAWAY,RETURNS PUTAWAY,C29-256-L-6756-3924-72,B15-223-L-3516-3504-60,Emp-9,20180826235106,20180826235206,20180827000106
REPLEN,SLOT CHANGE,A9-175-R-1872-2772-0,C2Y-R-10176-1944-0,Emp-9,20180826235233,20180827000133,20180827000133
PUTAWAY,PUTAWAY,A2-112-L-276-1992-0,B16-216-L-3744-3384-60,Emp-6,20180826235400,20180827000400,20180826235900
REPLEN,REPLEN,B15-151-R-3516-2484-84,C30-195-R-6984-3048-0,Emp-8,20180826235527,20180827000127,20180827000027
REPLEN,PUTAWAY,B14-195-R-3288-3048-0,C33-203-L-7668-3168-60,Emp-4,20180826235654,20180827000354,20180827000454
REPLEN,SLAMS DUNK,B13-239-R-3060-3720-12,C32-189-L-7440-2940-0,Emp-10,20180826235821,20180827000521,20180827000321
PUTAWAY,PUTAWAY,B17-209-L-3972-3276-0,C38-124-L-8808-2148-12,Emp-2,20180826235948,20180827000648,20180827000648
PUTAWAY,SLAMS DUNK,C27-227-L-6300-3564-0,C29-154-L-6756-2520-12,Emp-9,20180827000115,20180827000315,20180827000615
PUTAWAY,PUTAWAY,B12-209-L-2832-3276-0,C30-206-R-6984-3216-0,Emp-6,20180827000242,20180827000942,20180827001142
REPLEN,SLAMS DUNK,C41-174-R-9492-2760-0,B16-186-L-3744-2904-60,Emp-9,20180827000409,20180827000709,20180827001309
PUTAWAY,SLOT CHANGE,C2Y-R-6660-1944-0,A6-10-L-1188-564-0,Emp-1,20180827000536,20180827001336,20180827001436
PUTAWAY,PUTAWAY,C36-254-R-8352-3900-60,A1Y-L-1716-0-84,Emp-5,20180827000703,20180827001703,20180827001503
PUTAWAY,SLOT CHANGE,B18-184-L-4200-2880-84,C39-181-R-9036-2844-12,Emp-10,20180827000830,20180827001330,20180827001530
REPLEN,SLOT CHANGE,C36-189-L-8352-2940-0,C36-231-L-8352-3624-84,Emp-7,20180827000957,20180827001157,20180827001857
REPLEN OVERFLOW,PUTAWAY,C31-227-R-7212-3564-0,DR-D25,Emp-2,20180827001124,20180827002024,20180827002124
REPLEN OVERFLOW,PUTAWAY,B18-174-L-4200-2760-0,C32-136-L-7440-2304-0,Emp-8,20180827001251,20180827002151,20180827001851
PUTAWAY,SLOT CHANGE,B15-179-L-3516-2820-84,C23-254-L-5364-3900-0,Emp-3,20180827001418,20180827002018,20180827002218
MOVE TO DOOR,SLAMS DUNK,C23-160-R-5364-2592-0,DR-D307,Emp-4,20180827001545,20180827002445,20180827002245
PUTAWAY,PUTAWAY,C40-141-R-9264-2364-12,C33-227-R-7668-3564-60,Emp-8,20180827001712,20180827002112,20180827002712
PUTAWAY,SLOT CHANGE,B15-235-L-3516-3672-0,C31-191-L-7212-2988-60,Emp-1,20180827001839,20180827002739,20180827002339
PUTAWAY,REPLEN,B14-199-L-3288-3108-84,C38-196-L-8808-3060-72,Emp-4,20180827002006,20180827003006,20180827002706
MOVE TO DOOR,SLOT CHANGE,C29-159-L-6756-2580-72,DR-D15,Emp-5,20180827002133,20180827003033,20180827003133
REPLEN OVERFLOW,REPLEN,A5-75-R-960-1500-60,A10-126-L-2100-2184-0,Emp-8,20180827002300,20180827002400,20180827003100
MOVE TO DOOR,SLOT CHANGE,B2Y-R-5160-1944-0,DR-D303,Emp-5,20180827002427,20180827003327,20180827003027
REPLEN,REPLEN,A11-125-R-2328-2160-0,A9-115-R-1872-2028-0,Emp-8,20180827002554,20180827003354,20180827003354
PUTAWAY,REPLEN,A2-36-L-276-960-60,B17-191-R-3972-2988-60,Emp-9,20180827002721,20180827003021,20180827003521
PUTAWAY,SLAMS DUNK,C36-250-R-8352-3852-0,B13-144-R-3060-2400-108,Emp-7,20180827002848,20180827002948,20180827003348
REPLEN,SLAMS DUNK,B21-250-R-4884-3852-0,A9-6-R-1872-468-0,Emp-5,20180827003015,20180827003915,20180827003915
REPLEN,PUTAWAY,A1-50-R-48-1152-0,C41-191-R-9492-2988-60,Emp-5,20180827003142,20180827003642,20180827004142
REPLEN OVERFLOW,SLAMS DUNK,B17-254-L-3972-3900-0,B19-132-R-4428-2256-0,Emp-5,20180827003309,20180827004109,20180827004309
MOVE TO DOOR,SLAMS DUNK,C39-132-L-9036-2256-12,DR-D19,Emp-3,20180827003436,20180827004136,20180827004336
REPLEN OVERFLOW,PUTAWAY,C35-203-R-8124-3168-60,A1-195-R-48-3048-36,Emp-1,20180827003603,20180827004203,20180827004603
REPLEN,SLAMS DUNK,C41-132-R-9492-2256-0,A9-199-L-1872-3108-0,Emp-10,20180827003730,20180827004230,20180827004630
REPLEN OVERFLOW,SLAMS DUNK,B16-256-R-3744-3924-60,C27-227-L-6300-3564-0,Emp-2,20180827003857,20180827004657,20180827004657
PUTAWAY,PUTAWAY,B12-146-L-2832-2424-0,B13-194-R-3060-3036-0,Emp-2,20180827004024,20180827004924,20180827005024
PUTAWAY,REPLEN,A9-28-L-1872-864-0,C27-136-L-6300-2304-60,Emp-1,20180827004151,20180827004551,20180827004851
MOVE TO DOOR,REPLEN,C35-223-R-8124-3504-0,DR-D32,Emp-8,20180827004318,20180827005118,20180827004918
REPLEN,PUTAWAY,C36-146-L-8352-2424-0,A7-159-L-1416-2580-60,Emp-7,20180827004445,20180827005445,20180827005245
MOVE TO DOOR,SLOT CHANGE,B18-259-R-4200-3960-36,DR-D23,Emp-6,20180827004612,20180827004912,20180827005212
REPLEN,REPLEN,A1Y-L-1080-0-84,A7-105-L-1416-1896-0,Emp-3,20180827004739,20180827005539,20180827005339
MOVE TO DOOR,PUTAWAY,C2Y-R-6600-1944-0,DR-D302,Emp-7,20180827004906,20180827005406,20180827005506
MOVE TO DOOR,SLAMS DUNK,C28-132-R-6528-2256-12,DR-D20,Emp-3,20180827005033,20180827010033,20180827005733
REPLEN OVERFLOW,REPLEN,B2Y-R-3612-1944-0,A10-58-L-2100-1272-84,Emp-9,20180827005200,20180827005800,20180827010200
REPLEN OVERFLOW,REPLEN,C22-155-R-5160-2532-0,A3-202-L-504-3156-0,Emp-6,20180827005327,20180827005427,20180827010027
PUTAWAY,SLOT CHANGE,C33-184-L-7668-2880-0,A5-216-R-960-3384-72,Emp-6,20180827005454,20180827005854,20180827010254
REPLEN,PUTAWAY,A7-80-L-1416-1560-0,C27-222-R-6300-3492-36,Emp-4,20180827005621,20180827010421,20180827010621
MOVE TO DOOR,REPLEN,A1-130-L-48-2232-60,DR-D307,Emp-3,20180827005748,20180827010148,20180827010648
REPLEN OVERFLOW,REPLEN,C33-165-R-7668-2652-0,B21-146-L-4884-2424-0,Emp-7,20180827005915,20180827010915,20180827010615
REPLEN OVERFLOW,SLOT CHANGE,A5-113-L-960-2004-0,C29-209-L-6756-3276-72,Emp-2,20180827010042,20180827010742,20180827010842
REPLEN,PUTAWAY,A9-17-R-1872-684-48,A11-58-L-2328-1272-60,Emp-2,20180827010209,20180827010509,20180827010809
MOVE TO DOOR,PUTAWAY,A4-134-L-732-2280-60,DR-D06,Emp-6,20180827010336,20180827010836,20180827011336
REPLEN,REPLEN,C35-240-R-8124-3732-60,B16-141-L-3744-2364-96,Emp-2,20180827010503,20180827011203,20180827011203
REPLEN OVERFLOW,PUTAWAY,C28-256-L-6528-3924-72,B16-132-L-3744-2256-12,Emp-3,20180827010630,20180827011530,20180827011130
REPLEN OVERFLOW,REPLEN,B14-184-L-3288-2880-84,C33-191-L-7668-2988-0,Emp-2,20180827010757,20180827010957,20180827011757
REPLEN,SLOT CHANGE,B12-132-L-2832-2256-0,C30-141-L-6984-2364-0,Emp-7,20180827010924,20180827011724,20180827011624
PUTAWAY,REPLEN,A10-66-R-2100-1368-0,B13-195-R-3060-3048-0,Emp-4,20180827011051,20180827011151,20180827011951
REPLEN OVERFLOW,REPLEN,A1Y-L-1140-0-84,B16-127-R-3744-2196-60,Emp-8,20180827011218,20180827011618,20180827012118
REPLEN OVERFLOW,REPLEN,A4-44-L-732-1080-60,B21-179-R-4884-2820-36,Emp-4,20180827011345,20180827011845,20180827012045
REPLEN,SLOT CHANGE,C42-127-R-9720-2196-60,A9-52-R-1872-1176-48,Emp-2,20180827011512,20180827011812,20180827012312
MOVE TO DOOR,SLOT CHANGE,DR-D32,DR-D14,Emp-2,20180827011639,20180827012439,20180827012339
REPLEN OVERFLOW,REPLEN,A5-50-L-960-1152-0,A6-42-R-1188-1056-60,Emp-6,20180827011806,20180827011906,20180827012506
PUTAWAY,REPLEN,A3-18-R-504-696-60,B15-227-R-3516-3564-60,Emp-2,20180827011933,20180827012233,20180827012833
REPLEN,SLOT CHANGE,A1-109-R-48-1956-0,B13-225-R-3060-3540-96,Emp-1,20180827012100,20180827012400,20180827012800
MOVE TO DOOR,SLAMS DUNK,B18-240-L-4200-3732-60,DR-D304,Emp-5,20180827012227,20180827013127,20180827012927
REPLEN OVERFLOW,REPLEN,C27-159-R-6300-2580-36,C40-127-R-9264-2196-72,Emp-7,20180827012354,20180827013254,20180827013154
REPLEN OVERFLOW,REPLEN,C23-165-L-5364-2652-0,C34-203-L-7896-3168-12,Emp-8,20180827012521,20180827012821,20180827013521
MOVE TO DOOR,SLAMS DUNK,B14-250-R-3288-3852-84,DR-D12,Emp-2,20180827012648,20180827012948,20180827013648
REPLEN,REPLEN,C37-191-L-8580-2988-48,A8-121-R-1644-2100-0,Emp-2,20180827012815,20180827013715,20180827013415
REPLEN OVERFLOW,REPLEN,C29-145-R-6756-2412-12,A4-30-R-732-888-0,Emp-10,20180827012942,20180827013842,20180827013642
MOVE TO DOOR,PUTAWAY,C23-208-R-5364-3264-0,DR-D21,Emp-4,20180827013109,20180827013609,20180827014009
REPLEN OVERFLOW,SLAMS DUNK,A8-1-L-1644-300-0,C36-136-R-8352-2304-0,Emp-2,20180827013236,20180827013836,20180827014136
PUTAWAY,SLOT CHANGE,A7-141-R-1416-2364-0,C26-179-L-6072-2820-0,Emp-3,20180827013403,20180827013603,20180827013903
MOVE TO DOOR,SLAMS DUNK,B15-209-R-3516-3276-60,DR-D32,Emp-5,20180827013530,20180827014330,20180827014130
REPLEN,PUTAWAY,A6-115-L-1188-2028-60,C23-127-R-5364-2196-0,Emp-9,20180827013657,20180827014257,20180827014657
REPLEN OVERFLOW,SLOT CHANGE,B13-259-R-3060-3960-0,B2Y-R-3492-1944-60,Emp-4,20180827013824,20180827014424,20180827014724
PUTAWAY,SLAMS DUNK,B12-228-R-2832-3576-84,C28-141-R-6528-2364-72,Emp-1,20180827013951,20180827014451,20180827014751
REPLEN,REPLEN,A11-40-R-2328-1020-48,B14-184-R-3288-2880-84,Emp-7,20180827014118,20180827014318,20180827015018
REPLEN OVERFLOW,PUTAWAY,B18-146-R-4200-2424-60,A1-206-R-48-3216-36,Emp-9,20180827014245,20180827014845,20180827015245
MOVE TO DOOR,SLOT CHANGE,C24-191-L-5616-2988-0,DR-D34,Emp-10,20180827014412,20180827014912,20180827015412
MOVE TO DOOR,REPLEN,B21-151-R-4884-2484-36,DR-D305,Emp-4,20180827014539,20180827014739,20180827015139
PUTAWAY,SLOT CHANGE,C36-146-R-8352-2424-60,A9-202-R-1872-3156-48,Emp-6,20180827014706,20180827014906,20180827015506
PUTAWAY,SLOT CHANGE,C30-219-L-6984-3444-0,C39-196-R-9036-3060-72,Emp-10,20180827014833,20180827015833,20180827015633
REPLEN,REPLEN,B12-195-R-2832-3048-0,C30-195-R-6984-3048-0,Emp-2,20180827015000,20180827015400,20180827015700
PUTAWAY,SLAMS DUNK,C31-245-R-7212-3792-60,A8-36-R-1644-960-0,Emp-10,20180827015127,20180827015227,20180827015927
PUTAWAY,SLAMS DUNK,A7-219-R-1416-3444-72,C27-174-R-6300-2760-0,Emp-4,20180827015254,20180827020254,20180827015954
REPLEN,PUTAWAY,C35-131-R-8124-2244-0,A6-22-L-1188-780-0,Emp-2,20180827015421,20180827015621,20180827020421
REPLEN OVERFLOW,SLAMS DUNK,A8-195-R-1644-3048-84,C31-155-L-7212-2532-0,Emp-7,20180827015548,20180827020548,20180827020148
PUTAWAY,PUTAWAY,DR-D31,B12-220-R-2832-3456-84,Emp-5,20180827015715,20180827020115,20180827020615
MOVE TO DOOR,REPLEN,C32-151-R-7440-2484-60,DR-D302,Emp-7,20180827015842,20180827020642,20180827020442
REPLEN OVERFLOW,SLOT CHANGE,C29-163-R-6756-2628-12,A2-216-R-276-3384-48,Emp-5,20180827020009,20180827020809,20180827020509
MOVE TO DOOR,SLOT CHANGE,A1-164-R-48-2640-0,DR-D03,Emp-9,20180827020136,20180827020436,20180827020736
REPLEN,PUTAWAY,B16-213-L-3744-3336-96,A6-209-R-1188-3276-84,Emp-9,20180827020303,20180827021103,20180827021203
REPLEN,PUTAWAY,A6-42-L-1188-1056-0,C24-240-R-5616-3732-0,Emp-2,20180827020430,20180827021030,20180827021130
MOVE TO DOOR,SLOT CHANGE,C37-155-R-8580-2532-0,DR-D01,Emp-3,20180827020557,20180827021357,20180827021257
REPLEN OVERFLOW,REPLEN,A6-107-L-1188-1920-0,C22-244-R-5160-3780-120,Emp-5,20180827020724,20180827021724,20180827021724
RETURNS PUTAWAY,RETURNS PUTAWAY,C22-244-L-5160-3780-0,A3-33-R-504-924-0,Emp-4,20180827020851,20180827021051,20180827021351
REPLEN OVERFLOW,SLAMS DUNK,C25-184-R-5844-2880-0,A11-87-R-2328-1644-48,Emp-5,20180827021018,20180827021318,20180827021518
REPLEN,PUTAWAY,C28-141-R-6528-2364-72,A1Y-L-60-0-60,Emp-10,20180827021145,20180827021445,20180827021645
REPLEN,SLOT CHANGE,B14-160-R-3288-2592-84,C38-159-R-8808-2580-72,Emp-9,20180827021312,20180827021712,20180827021912
RETURNS PUTAWAY,RETURNS PUTAWAY,C31-259-L-7212-3960-0,A8-44-L-1644-1080-36,Emp-7,20180827021439,20180827022239,20180827021939
PUTAWAY,SLAMS DUNK,A5-24-R-960-816-60,C2Y-R-7800-1944-0,Emp-3,20180827021606,20180827022306,20180827022406
REPLEN OVERFLOW,PUTAWAY,A10-143-R-2100-2388-0,B16-163-L-3744-2628-60,Emp-9,20180827021733,20180827021833,20180827022233
REPLEN,SLAMS DUNK,B13-168-R-3060-2688-36,C38-186-R-8808-2904-12,Emp-8,20180827021900,20180827022300,20180827022400
MOVE TO DOOR,SLOT CHANGE,B18-245-R-4200-3792-60,DR-D04,Emp-8,20180827022027,20180827022127,20180827023027
PUTAWAY,SLAMS DUNK,A4-137-R-732-2316-0,C26-146-R-6072-2424-0,Emp-5,20180827022154,20180827022754,20180827023054
REPLEN,SLOT CHANGE,C41-195-L-9492-3048-60,B16-196-L-3744-3060-96,Emp-1,20180827022321,20180827022621,20180827023321
PUTAWAY,SLAMS DUNK,C28-154-R-6528-2520-72,A5-67-R-960-1380-0,Emp-2,20180827022448,20180827022648,20180827022948
REPLEN,SLAMS DUNK,C30-170-R-6984-2712-60,B12-132-R-2832-2256-0,Emp-8,20180827022615,20180827023215,20180827023115
MOVE TO DOOR,SLAMS DUNK,B17-250-R-3972-3852-60,DR-D60,Emp-6,20180827022742,20180827023342,20180827023642
REPLEN OVERFLOW,SLOT CHANGE,C35-191-R-8124-2988-0,C22-195-L-5160-3048-0,Emp-10,20180827022909,20180827023509,20180827023709
REPLEN,SLOT CHANGE,C33-160-L-7668-2592-0,A5-206-R-960-3216-36,Emp-6,20180827023036,20180827023136,20180827023636
REPLEN OVERFLOW,SLOT CHANGE,A6-56-R-1188-1236-0,A3-202-R-504-3156-84,Emp-1,20180827023203,20180827024003,20180827024103
REPLEN,SLAMS DUNK,B21-179-R-4884-2820-36,A9-170-R-1872-2712-48,Emp-6,20180827023330,20180827024030,20180827023930
REPLEN OVERFLOW,PUTAWAY,B18-191-R-4200-2988-60,A8-108-L-1644-1932-0,Emp-3,20180827023457,20180827023657,20180827024157
REPLEN OVERFLOW,REPLEN,A7-119-R-1416-2076-60,A11-172-R-2328-2736-48,Emp-1,20180827023624,20180827024324,20180827024424
REPLEN,REPLEN,B20-231-L-4656-3624-0,C35-127-R-8124-2196-60,Emp-4,20180827023751,20180827024551,20180827024751
MOVE TO DOOR,SLAMS DUNK,A2-121-L-276-2100-60,DR-D301,Emp-10,20180827023918,20180827024318,20180827024618
REPLEN OVERFLOW,SLOT CHANGE,B12-191-R-2832-2988-0,A2-95-R-276-1764-0,Emp-5,20180827024045,20180827024245,20180827024845
PUTAWAY,PUTAWAY,B15-235-R-3516-3672-0,C35-155-R-8124-2532-60,Emp-7,20180827024212,20180827024412,20180827025212
PUTAWAY,REPLEN,C30-213-R-6984-3336-60,B18-132-R-4200-2256-0,Emp-4,20180827024339,20180827024539,20180827025239
MOVE TO DOOR,REPLEN,B16-252-R-3744-3876-96,DR-D18,Emp-9,20180827024506,20180827024706,20180827025206
PUTAWAY,REPLEN,B13-218-R-3060-3432-0,C35-231-R-8124-3624-0,Emp-2,20180827024633,20180827025233,20180827025233
REPLEN,REPLEN,B18-179-R-4200-2820-60,A7-8-L-1416-516-60,Emp-9,20180827024800,20180827025100,20180827025400
PUTAWAY,SLAMS DUNK,A1-140-R-48-2352-60,C23-227-L-5364-3564-0,Emp-3,20180827024927,20180827025027,20180827025927
MOVE TO DOOR,SLAMS DUNK,B15-217-R-3516-3396-60,DR-D27,Emp-7,20180827025054,20180827030054,20180827030054
MOVE TO DOOR,REPLEN,B21-217-L-4884-3396-60,DR-D302,Emp-7,20180827025221,20180827025521,20180827025821
MOVE TO DOOR,SLAMS DUNK,A4-59-R-732-1284-0,DR-D27,Emp-6,20180827025348,20180827025448,20180827030248
REPLEN OVERFLOW,SLOT CHANGE,A5-75-R-960-1500-60,C22-199-L-5160-3108-0,Emp-5,20180827025515,20180827030215,20180827030315
REPLEN OVERFLOW,PUTAWAY,C34-127-R-7896-2196-12,A5-88-R-960-1668-60,Emp-7,20180827025642,20180827030042,20180827030242
REPLEN,SLOT CHANGE,B21-141-R-4884-2364-36,C42-195-R-9720-3048-60,Emp-9,20180827025809,20180827030209,20180827030509
MOVE TO DOOR,SLOT CHANGE,A3-101-R-504-1836-60,DR-D307,Emp-10,20180827025936,20180827030236,20180827030736
REPLEN OVERFLOW,REPLEN,C32-250-L-7440-3852-0,A5-15-L-960-636-0,Emp-4,20180827030103,20180827030203,20180827030603
PUTAWAY,SLOT CHANGE,C29-238-R-6756-3708-72,B16-216-L-3744-3384-60,Emp-3,20180827030230,20180827031130,20180827030730
REPLEN OVERFLOW,SLOT CHANGE,C33-141-R-7668-2364-0,A10-75-L-2100-1500-84,Emp-1,20180827030357,20180827030757,20180827030857
RETURNS PUTAWAY,RETURNS PUTAWAY,A6-93-R-1188-1740-0,C25-217-L-5844-3396-0,Emp-2,20180827030524,20180827030624,20180827031424
MOVE TO DOOR,PUTAWAY,C33-250-L-7668-3852-60,DR-D309,Emp-6,20180827030651,20180827031551,20180827031451
MOVE TO DOOR,REPLEN,A2-40-L-276-1020-0,DR-D20,Emp-7,20180827030818,20180827031718,20180827031818
MOVE TO DOOR,PUTAWAY,C23-141-L-5364-2364-0,DR-D02,Emp-6,20180827030945,20180827031645,20180827031945
REPLEN,SLOT CHANGE,C41-209-R-9492-3276-60,A10-17-R-2100-684-84,Emp-10,20180827031112,20180827031912,20180827032112
MOVE TO DOOR,PUTAWAY,A5-140-R-960-2352-60,DR-D24,Emp-9,20180827031239,20180827032239,20180827031839
RETURNS PUTAWAY,RETURNS PUTAWAY,C38-150-L-8808-2472-72,A8-172-R-1644-2736-0,Emp-8,20180827031406,20180827031606,20180827031906
PUTAWAY,SLOT CHANGE,A4-209-L-732-3276-0,C40-145-R-9264-2412-72,Emp-5,20180827031533,20180827031833,20180827032333
MOVE TO DOOR,REPLEN,B17-235-L-3972-3672-84,DR-D302,Emp-2,20180827031700,20180827032400,20180827032300
MOVE TO DOOR,PUTAWAY,C25-213-L-5844-3336-0,DR-D301,Emp-1,20180827031827,20180827032427,20180827032627
MOVE TO DOOR,REPLEN,B18-141-R-4200-2364-60,DR-D302,Emp-4,20180827031954,20180827032654,20180827032654
MOVE TO DOOR,PUTAWAY,C35-235-L-8124-3672-0,DR-D60,Emp-5,20180827032121,20180827032821,20180827033121
REPLEN OVERFLOW,PUTAWAY,C39-124-R-9036-2148-12,A1-18-R-48-696-60,Emp-9,20180827032248,20180827032548,20180827033248
